trade_num,direction,favored,entry_time,exit_time,exit_reason,levels_filled,l1_price,blended_entry,exit_price,pnl,fees,equity_before,equity_after,hold_minutes
615,long,Y,2024-03-15 16:00:00,2024-03-15 16:41:00,TP,2,68190.03,67962.33,68302.11,134.1295,18.1230,20281.11,20415.24,41
616,long,Y,2024-03-15 20:00:00,2024-03-15 21:19:00,TP,3,68885.99,67934.11,68273.75,359.5875,48.6813,20363.80,20723.38,79
617,long,Y,2024-03-16 00:00:00,2024-03-16 00:06:00,TP,1,69500.02,69500.02,69847.49,45.6475,6.1565,20714.25,20759.89,6
618,long,Y,2024-03-16 04:00:00,2024-03-16 06:51:00,TP,2,69101.16,68870.42,69214.74,137.0444,18.6413,20738.41,20875.45,171
619,long,Y,2024-03-16 08:00:00,2024-03-17 22:35:00,TP,3,69356.58,68398.20,68740.16,362.6369,54.8355,20822.84,21185.48,2315
620,long,Y,2024-04-01 16:00:00,2024-04-01 16:26:00,TP,1,68322.58,68322.58,68664.16,46.6595,6.2995,21176.14,21222.80,26
621,long,Y,2024-04-02 04:00:00,2024-04-02 04:37:00,TP,2,66690.67,66467.98,66800.29,140.2152,18.9414,21200.83,21341.05,37
622,long,Y,2024-04-02 08:00:00,2024-04-02 14:30:00,TP,3,66500.03,65581.12,65909.00,375.1739,51.6080,21287.27,21662.44,390
623,long,Y,2024-04-03 12:00:00,2024-04-03 14:01:00,TP,2,66109.80,65889.05,66218.46,143.0458,19.4077,21640.02,21783.07,121
624,long,Y,2024-04-03 16:00:00,2024-04-03 16:19:00,TP,1,65897.26,65897.26,66226.72,47.9775,6.4752,21773.46,21821.44,19
625,long,Y,2024-04-03 20:00:00,2024-04-03 22:42:00,TP,1,65804.02,65804.02,66133.01,48.0198,6.5288,21811.82,21859.84,162
626,long,Y,2024-04-04 00:00:00,2024-04-04 00:22:00,TP,1,65949.47,65949.47,66279.19,48.1457,6.4989,21850.19,21898.34,22
627,long,Y,2024-04-04 04:00:00,2024-04-04 06:33:00,TP,2,65614.83,65395.73,65722.68,144.5750,19.6475,21875.68,22020.25,153
628,long,Y,2024-04-09 20:00:00,2024-04-09 22:36:00,TP,1,69029.96,69029.96,69375.08,48.4593,6.5865,22010.54,22059.00,156
629,long,Y,2024-04-10 16:00:00,2024-04-10 16:34:00,TP,1,68691.52,68691.52,69034.95,48.5810,6.5617,22049.27,22097.85,34
630,long,Y,2024-04-12 16:00:00,2024-04-13 22:41:00,TP,4,69350.60,63705.24,64023.73,986.5720,145.8363,21960.13,22946.70,1841
631,long,Y,2024-05-08 00:00:00,2024-05-08 00:37:00,TP,1,62340.04,62340.04,62651.71,50.5346,6.8267,22936.58,22987.11,37
632,long,Y,2024-05-08 08:00:00,2024-05-08 13:56:00,TP,2,62250.03,62042.16,62352.34,151.5727,20.8140,22963.32,23114.90,356
633,long,Y,2024-05-08 16:00:00,2024-05-08 17:04:00,TP,1,62292.73,62292.73,62604.16,50.8965,6.8852,23104.70,23155.60,64
634,long,Y,2024-05-08 20:00:00,2024-05-09 02:39:00,TP,3,62191.52,61332.15,61638.78,407.0481,56.0186,23097.25,23504.29,399
635,long,Y,2024-05-09 04:00:00,2024-05-09 15:08:00,TP,2,61693.81,61487.80,61795.21,154.6848,21.5802,23479.97,23634.65,668
636,long,Y,2024-05-10 16:00:00,2024-05-10 16:10:00,TP,2,60851.40,60648.20,60951.41,156.1743,21.0681,23610.19,23766.36,10
637,long,Y,2024-05-10 20:00:00,2024-05-10 20:06:00,TP,1,60637.47,60637.47,60940.63,52.3495,7.0605,23755.88,23808.23,6
638,long,Y,2024-05-11 00:00:00,2024-05-11 13:10:00,TP,2,60814.03,60610.96,60913.98,156.5668,21.9772,23783.59,23940.16,790
639,long,Y,2024-05-11 16:00:00,2024-05-12 10:30:00,TP,2,61226.78,61022.33,61327.41,157.1233,22.4102,23915.38,24072.50,1110
640,long,Y,2024-05-14 20:00:00,2024-05-15 02:12:00,TP,1,61594.28,61594.28,61902.22,52.9046,7.2708,24061.89,24114.79,372
641,long,Y,2024-05-23 16:00:00,2024-05-23 20:20:00,TP,3,68085.19,67144.38,67480.07,424.2768,57.9760,24054.02,24478.30,260
642,long,Y,2024-05-24 00:00:00,2024-05-24 15:01:00,TP,2,67937.26,67710.40,68048.93,160.8648,22.7061,24452.96,24613.83,901
643,long,Y,2024-05-28 04:00:00,2024-05-28 08:47:00,TP,2,68040.02,67812.82,68151.86,162.3695,22.2179,24588.35,24750.72,287
644,long,Y,2024-05-29 08:00:00,2024-05-29 13:13:00,TP,2,67973.36,67746.38,68085.09,163.2464,22.3676,24725.11,24888.35,313
645,long,Y,2024-05-29 16:00:00,2024-05-29 16:46:00,TP,1,67350.04,67350.04,67686.76,54.8080,7.4073,24877.38,24932.19,46
646,long,Y,2024-05-29 20:00:00,2024-05-29 21:40:00,TP,1,67283.62,67283.62,67620.01,54.8863,7.4386,24921.19,24976.08,100
647,long,Y,2024-05-30 00:00:00,2024-05-30 02:17:00,TP,1,67652.72,67652.72,67990.95,54.9704,7.4642,24965.06,25020.03,137
648,long,Y,2024-05-30 08:00:00,2024-05-30 08:57:00,TP,2,67605.02,67379.27,67716.14,165.2827,22.3508,24994.14,25159.42,57
649,long,Y,2024-05-31 16:00:00,2024-05-31 17:29:00,TP,2,67327.90,67103.08,67438.56,166.1708,22.5080,25133.38,25299.55,89
650,long,Y,2024-06-01 00:00:00,2024-06-02 11:48:00,TP,1,67573.44,67573.44,67911.28,54.9934,8.2499,25288.39,25343.39,2148
651,long,Y,2024-06-07 20:00:00,2024-06-09 12:46:00,TP,1,69248.02,69248.02,69594.23,54.9865,8.3664,25332.21,25387.20,2446
652,long,Y,2024-06-11 04:00:00,2024-06-12 09:56:00,TP,3,68396.03,67450.92,67788.15,442.4393,65.2595,25323.22,25765.66,1796
653,long,Y,2024-06-12 12:00:00,2024-06-12 12:30:00,TP,1,67739.80,67739.80,68078.47,56.7456,7.6629,25754.30,25811.04,30
654,long,Y,2024-06-12 20:00:00,2024-06-12 20:12:00,TP,1,67469.81,67469.81,67807.13,56.8518,7.6701,25799.66,25856.51,12
655,long,Y,2024-06-13 16:00:00,2024-06-13 16:50:00,TP,1,66520.53,66520.53,66853.10,56.9386,7.6969,25845.11,25902.05,50
656,long,Y,2024-06-13 20:00:00,2024-06-13 22:47:00,TP,1,66644.01,66644.01,66977.20,56.9978,7.7515,25890.63,25947.62,167
657,long,Y,2024-06-14 00:00:00,2024-06-14 05:37:00,TP,1,66792.03,66792.03,67125.96,57.0384,7.8249,25936.18,25993.22,337
658,long,Y,2024-06-14 08:00:00,2024-06-14 08:18:00,TP,1,66910.02,66910.02,67244.54,57.2509,7.7263,25981.76,26039.01,18
659,long,Y,2024-06-14 12:00:00,2024-06-14 21:36:00,TP,3,67036.90,66110.57,66441.10,457.2393,63.4935,25973.39,26430.63,576
660,long,Y,2024-06-15 00:00:00,2024-06-15 06:10:00,TP,1,66068.03,66068.03,66398.34,58.0882,7.9823,26418.97,26477.06,370
661,long,Y,2024-06-15 08:00:00,2024-06-15 15:18:00,TP,1,66116.05,66116.05,66446.60,58.1659,8.0207,26465.38,26523.55,438
662,long,Y,2024-06-17 12:00:00,2024-06-17 16:36:00,TP,2,65827.93,65608.12,65936.13,174.9785,23.9299,26496.10,26671.08,276
663,long,Y,2024-06-18 04:00:00,2024-06-18 05:23:00,TP,1,65483.93,65483.93,65811.32,58.7203,7.9513,26659.31,26718.03,83
664,long,Y,2024-06-18 08:00:00,2024-06-18 14:19:00,TP,3,65689.23,64781.52,65105.40,469.7321,64.5790,26650.70,27120.44,379
665,long,Y,2024-06-19 00:00:00,2024-06-19 01:17:00,TP,1,65151.04,65151.04,65476.77,59.7118,8.0830,27108.48,27168.19,77
666,long,Y,2024-06-19 12:00:00,2024-06-20 01:32:00,TP,2,65188.03,64970.35,65295.18,178.6395,25.1031,27140.07,27318.71,812
667,long,Y,2024-07-23 20:00:00,2024-07-23 20:05:00,TP,1,65510.04,65510.04,65837.56,60.1750,8.1155,27306.66,27366.84,5
668,long,Y,2024-07-24 20:00:00,2024-07-25 16:35:00,TP,3,65748.04,64839.52,65163.69,478.6010,68.6851,27297.87,27776.47,1235
669,long,Y,2024-07-25 20:00:00,2024-07-25 20:48:00,TP,1,64696.14,64696.14,65019.59,61.1671,8.2677,27764.22,27825.39,48
670,long,Y,2024-07-30 00:00:00,2024-07-30 07:16:00,TP,2,66836.03,66612.85,66945.89,183.3864,25.2853,27796.59,27979.98,436
671,long,Y,2024-07-30 08:00:00,2024-07-30 15:53:00,TP,3,66925.24,66000.46,66330.43,491.6345,67.9142,27909.47,28401.10,473
672,long,Y,2024-07-30 16:00:00,2024-07-30 16:42:00,TP,1,66217.83,66217.83,66548.89,62.5450,8.4513,28388.58,28451.12,42
673,long,Y,2024-07-30 20:00:00,2024-07-30 20:21:00,TP,2,65951.91,65731.68,66060.31,187.9897,25.3742,28421.68,28609.67,21
674,long,Y,2024-07-31 00:00:00,2024-07-31 00:56:00,TP,2,66219.00,65997.88,66327.84,188.9967,25.5563,28580.05,28769.05,56
675,long,Y,2024-07-31 04:00:00,2024-07-31 05:52:00,TP,2,66090.04,65869.35,66198.67,189.9841,25.7641,28739.28,28929.26,112
676,long,Y,2024-07-31 08:00:00,2024-07-31 13:33:00,TP,1,66274.04,66274.04,66605.38,63.5942,8.7224,28916.50,28980.10,333
677,long,Y,2024-07-31 16:00:00,2024-07-31 16:15:00,TP,1,66378.04,66378.04,66709.90,63.8307,8.6130,28967.32,29031.15,15
678,long,Y,2024-07-31 20:00:00,2024-08-01 09:10:00,TP,3,65208.03,64306.97,64628.48,509.1062,71.4626,28957.99,29467.09,790
679,long,Y,2024-08-01 12:00:00,2024-08-01 20:36:00,TP,3,64667.87,63774.28,64093.12,517.6254,71.6610,29392.84,29910.46,516
680,long,Y,2024-08-02 04:00:00,2024-08-02 10:51:00,TP,2,64626.03,64410.23,64732.25,197.1579,27.1496,29879.51,30076.66,411
681,long,Y,2024-08-02 16:00:00,2024-08-02 16:43:00,TP,2,63384.04,63172.39,63488.22,198.7027,26.8508,30045.53,30244.24,43
682,long,Y,2024-08-27 16:00:00,2024-08-27 16:15:00,TP,1,61580.04,61580.04,61887.91,66.6145,8.9887,30230.90,30297.51,15
683,long,Y,2024-08-27 20:00:00,2024-09-09 21:14:00,TP,4,62049.19,56998.18,57283.14,1210.0467,342.5374,30108.68,31318.73,18794
684,long,Y,2024-09-16 16:00:00,2024-09-16 17:45:00,TP,2,57926.66,57733.23,58021.86,206.8275,28.0386,31286.32,31493.14,105
685,long,Y,2024-09-16 20:00:00,2024-09-16 20:12:00,TP,1,57874.18,57874.18,58163.52,69.3661,9.3586,31479.25,31548.62,12
686,long,Y,2024-09-17 00:00:00,2024-09-17 04:48:00,TP,2,58201.12,58006.77,58296.78,208.1112,28.4789,31515.97,31724.08,288
687,long,Y,2024-09-30 04:00:00,2024-10-01 06:20:00,TP,3,64528.05,63636.39,63954.54,553.6152,80.8065,31644.13,32197.75,1580
688,long,Y,2024-10-01 08:00:00,2024-10-07 00:48:00,TP,3,64020.45,63135.80,63451.45,538.7617,105.1321,32116.61,32655.37,8208
689,long,Y,2024-10-09 00:00:00,2024-10-09 01:36:00,TP,1,62162.93,62162.93,62473.71,71.8895,9.7411,32640.97,32712.86,96
690,long,Y,2024-10-09 20:00:00,2024-10-10 06:34:00,TP,2,60997.52,60793.84,61097.77,215.3325,29.9897,32679.00,32894.34,634
691,long,Y,2024-10-10 08:00:00,2024-10-10 10:39:00,TP,1,60903.72,60903.72,61208.21,72.3873,9.8404,32879.83,32952.22,159
692,long,Y,2024-10-10 12:00:00,2024-10-11 01:57:00,TP,3,61288.01,60441.12,60743.30,577.6965,81.2824,32869.18,33446.87,837
693,long,Y,2024-10-11 04:00:00,2024-10-11 06:40:00,TP,1,60615.77,60615.77,60918.82,73.6027,10.0062,33432.12,33505.73,160
694,long,Y,2024-10-11 08:00:00,2024-10-11 09:51:00,TP,1,60710.03,60710.03,61013.55,73.7545,10.0016,33490.95,33564.71,111
695,long,Y,2024-10-23 04:00:00,2024-10-23 19:42:00,TP,3,67076.02,66149.15,66479.87,588.0582,83.1750,33480.12,34068.18,942
696,long,Y,2024-10-23 20:00:00,2024-10-23 23:35:00,TP,1,66406.03,66406.03,66738.03,74.9453,10.2174,34053.16,34128.10,215
697,long,Y,2024-10-24 00:00:00,2024-10-24 00:47:00,TP,1,66690.79,66690.79,67024.21,75.1548,10.1578,34113.05,34188.21,47
698,long,Y,2024-10-25 20:00:00,2024-10-25 21:25:00,TP,1,66867.06,66867.06,67201.37,75.2696,10.1932,34173.13,34248.40,85
699,long,Y,2024-10-26 00:00:00,2024-10-26 05:23:00,TP,1,66759.04,66759.04,67092.81,75.2917,10.3216,34233.30,34308.59,323
700,long,Y,2024-10-26 08:00:00,2024-10-26 20:21:00,TP,1,66997.56,66997.56,67332.52,75.2299,10.5339,34293.46,34368.69,741
701,long,Y,2024-11-01 04:00:00,2024-11-01 10:17:00,TP,1,69354.04,69354.04,69700.78,75.5313,10.3830,34353.53,34429.06,377
702,long,Y,2024-11-01 16:00:00,2024-11-01 16:08:00,TP,1,69424.03,69424.03,69771.12,75.8361,10.2292,34413.88,34489.71,8
703,long,Y,2024-11-01 20:00:00,2024-11-01 22:01:00,TP,2,69239.93,69008.72,69353.74,227.7505,30.8999,34454.02,34681.77,121
704,long,Y,2024-11-02 00:00:00,2024-11-02 02:25:00,TP,1,69520.03,69520.03,69867.60,76.3284,10.3686,34666.47,34742.80,145
705,long,Y,2024-11-02 04:00:00,2024-11-03 20:55:00,TP,3,69575.79,68614.38,68957.42,603.0062,91.7890,34655.25,35258.26,2455
706,long,Y,2024-11-04 20:00:00,2024-11-04 22:53:00,TP,2,67800.03,67573.63,67911.47,232.7505,31.6629,35221.76,35454.51,173
707,long,Y,2024-11-05 00:00:00,2024-11-05 00:52:00,TP,1,67833.53,67833.53,68172.67,78.0735,10.5550,35438.88,35516.95,52
708,long,Y,2024-11-25 16:00:00,2024-11-25 16:21:00,TP,1,95953.43,95953.43,96433.17,78.2282,10.5586,35501.29,35579.52,21
709,long,Y,2024-11-25 20:00:00,2024-11-25 20:32:00,TP,1,94709.68,94709.68,95183.20,78.3606,10.5825,35563.83,35642.19,32
710,long,Y,2024-11-26 00:00:00,2024-11-26 00:12:00,TP,1,92996.02,92996.02,93460.97,78.5082,10.5915,35626.47,35704.98,12
711,long,Y,2024-11-26 04:00:00,2024-11-26 06:25:00,TP,1,94496.00,94496.00,94968.45,78.5823,10.6745,35689.23,35767.81,145
712,long,Y,2024-11-26 08:00:00,2024-11-26 13:19:00,TP,3,93676.03,92381.61,92843.49,629.0894,86.2204,35677.68,36306.77,319
713,long,Y,2024-11-26 16:00:00,2024-11-26 16:17:00,TP,1,92892.04,92892.04,93356.47,79.9696,10.7915,36290.76,36370.73,17
714,long,Y,2024-11-26 20:00:00,2024-11-26 22:04:00,TP,2,91832.02,91525.38,91982.98,240.1730,32.5895,36333.08,36573.26,124
715,long,Y,2024-11-27 00:00:00,2024-11-27 01:18:00,TP,1,92048.02,92048.02,92508.23,80.5263,10.9009,36557.13,36637.65,78
716,long,Y,2024-11-27 04:00:00,2024-11-27 04:20:00,TP,1,92550.07,92550.07,93012.79,80.6969,10.8913,36621.50,36702.19,20
717,long,Y,2024-11-27 08:00:00,2024-11-27 13:04:00,TP,2,93543.04,93230.69,93696.81,242.0938,33.1549,36664.21,36906.30,304
718,long,Y,2024-12-02 12:00:00,2024-12-02 13:16:00,TP,1,95056.04,95056.04,95531.29,81.2608,10.9992,36890.02,36971.29,76
719,long,Y,2024-12-03 08:00:00,2024-12-03 14:42:00,TP,3,95514.18,94194.36,94665.30,649.9247,89.4539,36878.12,37528.04,402
720,long,Y,2024-12-03 20:00:00,2024-12-03 21:13:00,TP,1,95366.25,95366.25,95843.05,82.6313,11.1829,37511.49,37594.12,73
721,long,Y,2024-12-06 00:00:00,2024-12-06 00:18:00,TP,2,96960.00,96636.24,97119.39,248.4146,33.5239,37555.21,37803.63,18
722,long,Y,2024-12-09 12:00:00,2024-12-09 12:30:00,TP,1,98052.33,98052.33,98542.56,83.2603,11.2430,37786.96,37870.22,30
723,long,Y,2024-12-09 16:00:00,2024-12-09 16:23:00,TP,1,97874.28,97874.28,98363.62,83.4105,11.2592,37853.52,37936.93,23
724,long,Y,2024-12-09 20:00:00,2024-12-09 21:07:00,TP,3,97076.49,95735.08,96213.73,668.2775,90.4135,37841.33,38509.60,67
725,long,Y,2024-12-10 00:00:00,2024-12-10 00:34:00,TP,1,97303.92,97303.92,97790.41,84.8130,11.4551,38492.62,38577.43,34
726,long,Y,2024-12-10 04:00:00,2024-12-10 04:41:00,TP,2,96794.99,96471.78,96954.11,254.8760,34.4367,38537.51,38792.38,41
727,long,Y,2024-12-10 08:00:00,2024-12-10 09:21:00,TP,1,97183.60,97183.60,97669.49,85.4111,11.5639,38775.27,38860.69,81
728,long,Y,2024-12-10 12:00:00,2024-12-10 14:06:00,TP,2,97772.48,97446.01,97933.21,256.6134,34.8238,38820.47,39077.08,126
729,long,Y,2024-12-10 16:00:00,2024-12-10 16:02:00,TP,1,95512.02,95512.02,95989.55,86.0796,11.6070,39059.85,39145.93,2
730,long,Y,2024-12-10 20:00:00,2024-12-10 20:20:00,TP,1,95780.96,95780.96,96259.83,86.2217,11.6369,39128.66,39214.88,20
731,long,Y,2024-12-11 00:00:00,2024-12-11 02:33:00,TP,2,96560.54,96238.11,96719.27,258.9091,35.1842,39174.30,39433.21,153
732,long,Y,2024-12-18 20:00:00,2024-12-19 10:16:00,TP,3,102837.06,101416.05,101923.10,691.2674,97.3501,39333.83,40025.10,856
733,long,Y,2024-12-19 12:00:00,2024-12-19 14:32:00,TP,2,102467.82,102125.67,102636.27,264.2611,35.9095,39983.67,40247.94,152
734,long,Y,2024-12-19 16:00:00,2024-12-19 16:37:00,TP,2,100643.94,100307.88,100809.39,265.9201,35.9214,40206.28,40472.20,37
735,long,Y,2024-12-20 00:00:00,2024-12-20 04:42:00,TP,2,97660.04,97333.94,97820.58,266.9984,36.5244,40430.31,40697.31,282
736,long,Y,2024-12-20 08:00:00,2024-12-20 15:25:00,TP,3,97814.07,96462.47,96944.75,715.2368,98.6588,40594.75,41309.99,445
737,long,Y,2024-12-21 00:00:00,2024-12-21 05:43:00,TP,2,97745.80,97419.42,97906.48,272.4230,37.3828,41267.23,41539.66,343
738,long,Y,2025-01-07 16:00:00,2025-01-07 16:39:00,TP,1,97726.26,97726.26,98214.86,91.4835,12.3592,41521.34,41612.82,39
739,long,Y,2025-01-07 20:00:00,2025-01-07 20:55:00,TP,1,96371.89,96371.89,96853.72,91.6356,12.3900,41594.47,41686.10,55
740,long,Y,2025-01-08 00:00:00,2025-01-08 15:06:00,TP,3,96882.94,95544.21,96021.90,730.5321,103.1377,41581.06,42311.59,906
741,long,Y,2025-01-08 16:00:00,2025-01-08 18:04:00,TP,3,95336.25,94018.89,94488.95,745.0770,101.1007,42204.96,42950.04,124
742,long,Y,2025-01-08 20:00:00,2025-01-08 21:36:00,TP,2,94220.85,93906.24,94375.74,283.6687,38.4360,42905.59,43189.26,96
743,long,Y,2025-01-09 00:00:00,2025-01-09 15:49:00,TP,3,95031.67,93718.52,94187.08,756.6719,107.0579,43080.42,43837.09,949
744,long,Y,2025-01-09 16:00:00,2025-01-10 02:28:00,TP,3,94261.84,92959.32,93424.09,769.5459,107.1393,43726.62,44496.17,628
745,long,Y,2025-01-10 04:00:00,2025-01-10 05:41:00,TP,1,93774.84,93774.84,94243.68,97.9571,13.2762,44476.54,44574.50,101
746,long,Y,2025-01-13 08:00:00,2025-01-13 15:18:00,TP,3,93607.63,92314.15,92775.70,783.4080,108.0241,44462.17,45245.58,438
747,long,Y,2025-01-20 00:00:00,2025-01-20 00:05:00,TP,1,100984.10,100984.10,101488.99,99.6662,13.4410,45225.63,45325.29,5
748,long,Y,2025-01-21 08:00:00,2025-01-21 08:10:00,TP,1,101895.64,101895.64,102405.09,99.8388,13.4678,45305.31,45405.14,10
749,long,Y,2025-01-23 04:00:00,2025-01-23 05:43:00,TP,2,102374.27,102032.43,102542.56,299.8726,40.6460,45358.15,45658.02,103
750,long,Y,2025-01-23 08:00:00,2025-01-23 14:31:00,TP,2,102597.93,102255.35,102766.59,301.0085,41.4065,45610.77,45911.78,391
751,long,Y,2025-01-27 00:00:00,2025-01-27 00:05:00,TP,1,102528.02,102528.02,103040.63,101.1338,13.6389,45891.53,45992.66,5
752,long,Y,2025-01-27 04:00:00,2025-01-27 12:55:00,TP,3,101234.75,99835.88,100335.03,807.8537,111.9442,45876.76,46684.61,535
753,long,Y,2025-01-27 16:00:00,2025-01-27 20:23:00,TP,3,101044.54,99648.30,100146.51,821.3833,112.2528,46566.97,47388.35,263
754,long,Y,2025-01-28 00:00:00,2025-01-28 00:06:00,TP,1,102073.56,102073.56,102583.90,104.3857,14.0782,47367.45,47471.84,6
755,long,Y,2025-01-31 20:00:00,2025-01-31 22:35:00,TP,2,102232.02,101890.66,102400.08,313.4215,42.5963,47422.71,47736.13,155
756,long,Y,2025-02-01 00:00:00,2025-02-02 01:20:00,TP,3,102333.04,100919.00,101423.56,833.3842,121.2816,47615.83,48449.22,1520
757,long,Y,2025-02-02 04:00:00,2025-02-02 04:23:00,TP,1,99136.06,99136.06,99631.71,106.7112,14.4045,48427.85,48534.56,23
758,long,Y,2025-02-02 08:00:00,2025-02-02 08:41:00,TP,1,99599.03,99599.03,100097.00,106.8874,14.4417,48513.16,48620.05,41
759,long,Y,2025-02-02 12:00:00,2025-02-02 14:06:00,TP,2,98783.12,98453.27,98945.51,321.0588,43.5693,48569.72,48890.78,126
760,long,Y,2025-02-02 16:00:00,2025-02-02 19:46:00,TP,3,99350.04,97977.22,98467.07,860.3943,117.3615,48767.58,49627.97,226
761,long,Y,2025-02-17 00:00:00,2025-02-17 02:01:00,TP,1,96066.21,96066.21,96546.51,109.2414,14.8208,49606.09,49715.33,121
762,long,Y,2025-02-17 04:00:00,2025-02-17 14:07:00,TP,1,96171.78,96171.78,96652.61,109.1065,15.1741,49693.40,49802.51,607
763,long,Y,2025-02-18 00:00:00,2025-02-18 01:57:00,TP,1,95815.43,95815.43,96294.48,109.6282,14.8703,49780.55,49890.17,117
764,long,Y,2025-02-21 20:00:00,2025-02-21 22:11:00,TP,2,95354.26,95035.86,95511.01,329.4350,44.7177,49838.54,50167.97,131
765,long,Y,2025-02-22 00:00:00,2025-02-22 12:09:00,TP,1,96170.03,96170.03,96650.85,110.0170,15.3951,50145.85,50255.87,729
766,long,Y,2025-02-23 12:00:00,2025-02-23 23:15:00,TP,2,96096.44,95775.56,96254.41,330.7393,46.1561,50203.85,50534.59,675
767,long,Y,2025-02-24 04:00:00,2025-02-24 09:27:00,TP,1,95470.86,95470.86,95948.18,111.0960,15.2325,50512.31,50623.40,327
768,long,Y,2025-02-24 16:00:00,2025-02-24 16:11:00,TP,1,94244.01,94244.01,94715.20,111.5078,15.0427,50601.08,50712.58,11
769,long,Y,2025-02-24 20:00:00,2025-02-24 20:16:00,TP,1,93872.21,93872.21,94341.54,111.7007,15.0726,50690.22,50801.92,16
770,long,Y,2025-02-25 00:00:00,2025-02-25 00:20:00,TP,2,91785.21,91478.73,91936.09,335.6836,45.3058,50749.34,51085.02,20
771,long,Y,2025-02-25 04:00:00,2025-02-28 18:52:00,TP,4,92123.52,84624.38,85047.47,2232.9772,384.9447,50766.64,52999.61,5212
772,long,Y,2025-03-28 08:00:00,2025-03-28 12:29:00,TP,2,85247.43,84962.78,85387.56,349.6672,47.8018,52944.76,53294.43,269
773,long,Y,2025-03-28 16:00:00,2025-03-28 22:13:00,TP,2,84093.55,83812.75,84231.78,351.3867,48.2929,53239.27,53590.65,373
774,long,Y,2025-03-29 00:00:00,2025-03-31 14:50:00,TP,3,84388.04,83221.96,83638.04,922.5171,149.2187,53455.60,54378.12,3770
775,long,Y,2025-04-03 00:00:00,2025-04-03 00:17:00,TP,1,82521.04,82521.04,82933.62,119.7726,16.1628,54354.14,54473.91,17
776,long,Y,2025-04-03 04:00:00,2025-04-03 08:08:00,TP,2,83528.35,83249.44,83665.65,359.4398,49.0851,54417.53,54776.97,248
777,long,Y,2025-04-03 12:00:00,2025-04-03 16:03:00,TP,3,83125.65,81977.01,82386.87,963.8672,131.5921,54638.94,55602.80,243
778,long,Y,2025-04-03 20:00:00,2025-04-03 20:54:00,TP,1,81957.44,81957.44,82367.20,122.4421,16.5547,55578.28,55700.72,54
779,long,Y,2025-04-04 00:00:00,2025-04-04 07:11:00,TP,2,83260.02,82982.00,83396.88,367.1206,50.6046,55643.07,56010.19,431
780,long,Y,2025-04-04 12:00:00,2025-04-04 12:30:00,TP,1,82506.62,82506.62,82919.12,123.3575,16.6578,55985.49,56108.85,30
781,long,Y,2025-04-04 16:00:00,2025-04-04 16:06:00,TP,1,82912.03,82912.03,83326.56,123.5931,16.6689,56084.11,56207.70,6
782,long,Y,2025-04-05 16:00:00,2025-04-05 18:14:00,TP,1,82642.03,82642.03,83055.21,123.7134,16.7957,56182.91,56306.63,134
783,long,Y,2025-04-06 12:00:00,2025-04-09 17:58:00,TP,3,82814.39,81670.05,82078.37,963.7300,162.3198,56164.73,57128.46,4678
784,long,Y,2025-05-05 00:00:00,2025-05-05 00:29:00,TP,1,94260.08,94260.08,94731.35,125.8225,16.9896,57103.27,57229.09,29
785,long,Y,2025-05-05 04:00:00,2025-05-05 05:40:00,TP,1,94060.04,94060.04,94530.31,125.9891,17.0745,57203.85,57329.84,100
786,long,Y,2025-05-05 08:00:00,2025-05-05 22:16:00,TP,2,94753.11,94436.72,94908.87,376.8720,53.0745,57270.51,57647.38,856
787,long,Y,2025-05-06 12:00:00,2025-05-06 14:17:00,TP,1,93813.88,93813.88,94282.92,126.8810,17.2282,57621.96,57748.84,137
788,long,Y,2025-05-15 08:00:00,2025-05-15 11:31:00,TP,1,101849.04,101849.04,102358.26,127.0472,17.3164,57723.37,57850.42,211
789,long,Y,2025-05-19 12:00:00,2025-05-19 13:45:00,TP,2,102900.05,102556.46,103069.21,382.0613,51.7915,57790.54,58172.60,105
790,long,Y,2025-05-24 00:00:00,2025-05-24 01:08:00,TP,1,107200.04,107200.04,107736.01,128.0925,17.3308,58146.95,58275.04,68
791,long,Y,2025-05-25 12:00:00,2025-05-25 18:22:00,TP,2,107272.76,106914.57,107449.11,384.2109,52.8274,58214.73,58598.94,382
792,long,Y,2025-05-28 16:00:00,2025-05-28 17:03:00,TP,1,107206.78,107206.78,107742.78,129.0353,17.4539,58573.10,58702.13,63
793,long,Y,2025-05-28 20:00:00,2025-05-28 21:34:00,TP,1,106900.03,106900.03,107434.50,129.2378,17.5093,58676.24,58805.48,94
794,long,Y,2025-05-29 00:00:00,2025-05-29 01:54:00,TP,1,107799.42,107799.42,108338.39,129.4495,17.5560,58779.55,58909.00,114
795,long,Y,2025-05-29 08:00:00,2025-05-29 08:54:00,TP,1,107893.09,107893.09,108432.53,129.7253,17.5390,58883.02,59012.74,54
796,long,Y,2025-05-29 16:00:00,2025-05-30 02:20:00,TP,3,107040.03,105560.95,106088.72,1036.0098,144.1780,58864.03,59900.04,620
797,long,Y,2025-05-30 04:00:00,2025-06-01 16:09:00,TP,3,106000.02,104535.31,105057.96,1032.1902,165.7419,59749.09,60781.28,3609
798,long,Y,2025-06-05 00:00:00,2025-06-05 02:38:00,TP,1,104711.84,104711.84,105235.37,133.7624,18.1821,60754.48,60888.24,158
799,long,Y,2025-06-05 08:00:00,2025-06-05 12:13:00,TP,1,104575.53,104575.53,105098.38,133.9195,18.2924,60861.39,60995.31,253
